date,name,category,value
2019-10-06,Kings of Leon,,46
2019-10-06,Portugal. The Man,,44
2019-10-06,The Weeknd,,44
2019-10-06,Daft Punk,,43
2019-10-06,G-Eazy,,38
2019-10-06,Green Day,,37
2019-10-06,Train,,36
2019-10-06,Foster the People,,35
2019-10-06,Pink Floyd,,35
2019-10-06,Kodaline,,34
2019-10-06,Modest Mouse,,34
2019-10-06,The 1975,,34
2019-10-06,A$AP Rocky,,33
2019-10-06,Sum 41,,32
2019-10-06,Foo Fighters,,31
2019-10-06,The Kooks,,30
2019-10-06,Gotye,,27
2019-10-06,Ed Sheeran,,26
2019-10-06,Philip Glass,,26
2019-10-06,alt-J,,25
2019-10-06,Deep Purple,,23
2019-10-07,The Strokes,,399
2019-10-07,Twenty One Pilots,,365
2019-10-07,Kendrick Lamar,,294
2019-10-07,Kanye West,,267
2019-10-07,Arctic Monkeys,,223
2019-10-07,The Shins,,174
2019-10-07,Tame Impala,,173
2019-10-07,Cage the Elephant,,156
2019-10-07,Milky Chance,,123
2019-10-07,Red Hot Chili Peppers,,122
2019-10-07,Post Malone,,96
2019-10-07,The Lumineers,,94
2019-10-07,Daniel Pemberton,,93
2019-10-07,The Rolling Stones,,80
2019-10-07,Billie Eilish,,79
2019-10-07,The Black Keys,,77
2019-10-07,Cigarettes After Sex,,76
2019-10-07,MGMT,,69
2019-10-07,The Killers,,67
2019-10-07,Vance Joy,,64
2019-10-07,Childish Gambino,,63
2019-10-07,Gorillaz,,62
2019-10-07,Imagine Dragons,,61
2019-10-07,The Neighbourhood,,61
2019-10-07,Julian Casablancas + The Voidz,,58
2019-10-07,Sublime,,57
2019-10-07,The Last Shadow Puppets,,56
2019-10-07,XXXTentacion,,53
2019-10-07,Eminem,,50
2019-10-07,Kings of Leon,,46
2019-10-07,The Weeknd,,45
2019-10-07,Portugal. The Man,,44
2019-10-07,Daft Punk,,43
2019-10-07,G-Eazy,,38
2019-10-07,Green Day,,37
2019-10-07,Train,,36
2019-10-07,Foster the People,,35
2019-10-07,Pink Floyd,,35
2019-10-07,A$AP Rocky,,34
2019-10-07,Kodaline,,34
2019-10-07,Modest Mouse,,34
2019-10-07,The 1975,,34
2019-10-07,Sum 41,,32
2019-10-07,Foo Fighters,,31
2019-10-07,The Kooks,,31
2019-10-07,Deep Purple,,28
2019-10-07,Gotye,,27
2019-10-07,Ed Sheeran,,26
2019-10-07,Philip Glass,,26
2019-10-07,alt-J,,25
2019-10-08,The Strokes,,402
2019-10-08,Twenty One Pilots,,369
2019-10-08,Kendrick Lamar,,310
2019-10-08,Kanye West,,275
2019-10-08,Arctic Monkeys,,225
2019-10-08,Tame Impala,,177
2019-10-08,The Shins,,174
2019-10-08,Cage the Elephant,,157
2019-10-08,Red Hot Chili Peppers,,124
2019-10-08,Milky Chance,,123
2019-10-08,Post Malone,,96
2019-10-08,The Lumineers,,94
2019-10-08,Daniel Pemberton,,93
2019-10-08,Billie Eilish,,83
2019-10-08,The Rolling Stones,,80
2019-10-08,The Black Keys,,77
2019-10-08,Cigarettes After Sex,,76
2019-10-08,MGMT,,69
2019-10-08,The Killers,,67
2019-10-08,Childish Gambino,,66
2019-10-08,Vance Joy,,64
2019-10-08,Gorillaz,,62
2019-10-08,Imagine Dragons,,61
2019-10-08,The Neighbourhood,,61
2019-10-08,Julian Casablancas + The Voidz,,58
2019-10-08,Sublime,,57
2019-10-08,The Last Shadow Puppets,,56
2019-10-08,XXXTentacion,,53
2019-10-08,Eminem,,51
2019-10-08,The Weeknd,,49
2019-10-08,Kings of Leon,,46
2019-10-08,Pink Floyd,,46
2019-10-08,Daft Punk,,45
2019-10-08,Portugal. The Man,,44
2019-10-08,The 1975,,39
2019-10-08,G-Eazy,,38
2019-10-08,Green Day,,37
2019-10-08,Foster the People,,36
2019-10-08,Train,,36
2019-10-08,A$AP Rocky,,35
2019-10-08,Kodaline,,34
2019-10-08,Modest Mouse,,34
2019-10-08,Sum 41,,32
2019-10-08,The Kooks,,32
2019-10-08,Foo Fighters,,31
2019-10-08,Deep Purple,,28
2019-10-08,Gotye,,27
2019-10-08,alt-J,,26
2019-10-08,Ed Sheeran,,26
2019-10-08,Philip Glass,,26
2019-10-09,The Strokes,,410
2019-10-09,Twenty One Pilots,,371
2019-10-09,Kendrick Lamar,,326
2019-10-09,Kanye West,,296
2019-10-09,Arctic Monkeys,,229
2019-10-09,The Shins,,189
2019-10-09,Tame Impala,,177
2019-10-09,Cage the Elephant,,159
2019-10-09,Red Hot Chili Peppers,,131
2019-10-09,Milky Chance,,123
2019-10-09,Post Malone,,98
2019-10-09,The Lumineers,,94
2019-10-09,Daniel Pemberton,,93
2019-10-09,Billie Eilish,,86
2019-10-09,The Rolling Stones,,80
2019-10-09,Cigarettes After Sex,,79
2019-10-09,The Black Keys,,77
2019-10-09,The Killers,,70
2019-10-09,Childish Gambino,,69
2019-10-09,MGMT,,69
2019-10-09,Gorillaz,,64
2019-10-09,Vance Joy,,64
2019-10-09,Imagine Dragons,,62
2019-10-09,The Neighbourhood,,62
2019-10-09,Julian Casablancas + The Voidz,,58
2019-10-09,Sublime,,57
2019-10-09,Daft Punk,,56
2019-10-09,The Last Shadow Puppets,,56
2019-10-09,The Weeknd,,55
2019-10-09,XXXTentacion,,53
2019-10-09,Eminem,,51
2019-10-09,Kings of Leon,,48
2019-10-09,Pink Floyd,,47
2019-10-09,Portugal. The Man,,44
2019-10-09,The 1975,,40
2019-10-09,G-Eazy,,38
2019-10-09,Green Day,,37
2019-10-09,Thrupence,,37
2019-10-09,A$AP Rocky,,36
2019-10-09,Foster the People,,36
2019-10-09,Modest Mouse,,36
2019-10-09,Train,,36
2019-10-09,Kodaline,,34
2019-10-09,Sum 41,,34
2019-10-09,The Kooks,,33
2019-10-09,Foo Fighters,,31
2019-10-09,Linkin Park,,31
2019-10-09,alt-J,,29
2019-10-09,Deep Purple,,28
2019-10-09,Gotye,,27
2019-10-10,The Strokes,,410
2019-10-10,Twenty One Pilots,,371
2019-10-10,Kendrick Lamar,,326
2019-10-10,Kanye West,,296
2019-10-10,Arctic Monkeys,,229
2019-10-10,The Shins,,189
2019-10-10,Tame Impala,,177
2019-10-10,Cage the Elephant,,159
2019-10-10,Red Hot Chili Peppers,,131
2019-10-10,Milky Chance,,123
2019-10-10,Post Malone,,98
2019-10-10,The Lumineers,,94
2019-10-10,Daniel Pemberton,,93
2019-10-10,Billie Eilish,,86
2019-10-10,The Rolling Stones,,80
2019-10-10,Cigarettes After Sex,,79
2019-10-10,The Black Keys,,77
2019-10-10,The Killers,,70
2019-10-10,Childish Gambino,,69
2019-10-10,MGMT,,69
2019-10-10,Gorillaz,,64
2019-10-10,Vance Joy,,64
2019-10-10,Imagine Dragons,,62
2019-10-10,The Neighbourhood,,62
2019-10-10,Julian Casablancas + The Voidz,,58
2019-10-10,Sublime,,57
2019-10-10,Daft Punk,,56
2019-10-10,The Last Shadow Puppets,,56
2019-10-10,The Weeknd,,55
2019-10-10,XXXTentacion,,53
2019-10-10,Eminem,,51
2019-10-10,Kings of Leon,,48
2019-10-10,Pink Floyd,,47
2019-10-10,Portugal. The Man,,44
2019-10-10,The 1975,,40
2019-10-10,G-Eazy,,38
2019-10-10,Green Day,,37
2019-10-10,Thrupence,,37
2019-10-10,A$AP Rocky,,36
2019-10-10,Foster the People,,36
2019-10-10,Modest Mouse,,36
2019-10-10,Train,,36
2019-10-10,Kodaline,,34
2019-10-10,Sum 41,,34
2019-10-10,The Kooks,,33
2019-10-10,Foo Fighters,,31
2019-10-10,Linkin Park,,31
2019-10-10,alt-J,,29
2019-10-10,Deep Purple,,28
2019-10-10,Gotye,,27
2019-10-11,The Strokes,,410
2019-10-11,Twenty One Pilots,,371
2019-10-11,Kendrick Lamar,,326
2019-10-11,Kanye West,,296
2019-10-11,Arctic Monkeys,,229
2019-10-11,The Shins,,189
2019-10-11,Tame Impala,,177
2019-10-11,Cage the Elephant,,159
2019-10-11,Red Hot Chili Peppers,,131
2019-10-11,Milky Chance,,123
2019-10-11,Post Malone,,98
2019-10-11,The Lumineers,,94
2019-10-11,Daniel Pemberton,,93
2019-10-11,Billie Eilish,,86
2019-10-11,The Rolling Stones,,80
2019-10-11,Cigarettes After Sex,,79
2019-10-11,The Black Keys,,77
2019-10-11,The Killers,,70
2019-10-11,Childish Gambino,,69
2019-10-11,MGMT,,69
2019-10-11,Gorillaz,,64
2019-10-11,Vance Joy,,64
2019-10-11,Imagine Dragons,,62
2019-10-11,The Neighbourhood,,62
2019-10-11,Julian Casablancas + The Voidz,,58
2019-10-11,Sublime,,57
2019-10-11,Daft Punk,,56
2019-10-11,The Last Shadow Puppets,,56
2019-10-11,The Weeknd,,55
2019-10-11,XXXTentacion,,53
2019-10-11,Eminem,,51
2019-10-11,Kings of Leon,,48
2019-10-11,Pink Floyd,,47
2019-10-11,Portugal. The Man,,44
2019-10-11,The 1975,,40
2019-10-11,G-Eazy,,38
2019-10-11,Green Day,,37
2019-10-11,Thrupence,,37
2019-10-11,A$AP Rocky,,36
2019-10-11,Foster the People,,36
2019-10-11,Modest Mouse,,36
2019-10-11,Train,,36
2019-10-11,Kodaline,,34
2019-10-11,Sum 41,,34
2019-10-11,The Kooks,,33
2019-10-11,Foo Fighters,,31
2019-10-11,Linkin Park,,31
2019-10-11,alt-J,,29
2019-10-11,Deep Purple,,28
2019-10-11,Gotye,,27
2019-10-12,The Strokes,,413
2019-10-12,Twenty One Pilots,,372
2019-10-12,Kendrick Lamar,,331
2019-10-12,Kanye West,,297
2019-10-12,Arctic Monkeys,,229
2019-10-12,The Shins,,189
2019-10-12,Tame Impala,,177
2019-10-12,Cage the Elephant,,159
2019-10-12,Red Hot Chili Peppers,,132
2019-10-12,Milky Chance,,123
2019-10-12,Post Malone,,98
2019-10-12,The Lumineers,,94
2019-10-12,Daniel Pemberton,,93
2019-10-12,Billie Eilish,,87
2019-10-12,Cigarettes After Sex,,80
2019-10-12,The Rolling Stones,,80
2019-10-12,The Black Keys,,77
2019-10-12,The Killers,,73
2019-10-12,Childish Gambino,,69
2019-10-12,MGMT,,69
2019-10-12,Gorillaz,,64
2019-10-12,Vance Joy,,64
2019-10-12,Imagine Dragons,,62
2019-10-12,The Neighbourhood,,62
2019-10-12,Julian Casablancas + The Voidz,,58
2019-10-12,Sublime,,57
2019-10-12,Daft Punk,,56
2019-10-12,The Last Shadow Puppets,,56
2019-10-12,The Weeknd,,56
2019-10-12,XXXTentacion,,53
2019-10-12,Eminem,,51
2019-10-12,Kings of Leon,,48
2019-10-12,Pink Floyd,,47
2019-10-12,Portugal. The Man,,44
2019-10-12,The 1975,,40
2019-10-12,G-Eazy,,38
2019-10-12,Green Day,,37
2019-10-12,Thrupence,,37
2019-10-12,A$AP Rocky,,36
2019-10-12,Foster the People,,36
2019-10-12,Modest Mouse,,36
2019-10-12,Train,,36
2019-10-12,Kodaline,,34
2019-10-12,Sum 41,,34
2019-10-12,The Kooks,,33
2019-10-12,Linkin Park,,32
2019-10-12,Foo Fighters,,31
2019-10-12,alt-J,,29
2019-10-12,Deep Purple,,28
2019-10-12,Gotye,,27
2019-10-13,The Strokes,,413
2019-10-13,Twenty One Pilots,,372
2019-10-13,Kendrick Lamar,,332
2019-10-13,Kanye West,,298
2019-10-13,Arctic Monkeys,,229
2019-10-13,The Shins,,190
2019-10-13,Tame Impala,,177
2019-10-13,Cage the Elephant,,159
2019-10-13,Red Hot Chili Peppers,,133
2019-10-13,Milky Chance,,123
2019-10-13,Post Malone,,98
2019-10-13,The Lumineers,,94
2019-10-13,Daniel Pemberton,,93
2019-10-13,Billie Eilish,,87
2019-10-13,Cigarettes After Sex,,81
2019-10-13,The Rolling Stones,,80
2019-10-13,The Black Keys,,77
2019-10-13,The Killers,,73
2019-10-13,Childish Gambino,,70
2019-10-13,MGMT,,69
2019-10-13,Gorillaz,,64
2019-10-13,Vance Joy,,64
2019-10-13,The Neighbourhood,,63
2019-10-13,Imagine Dragons,,62
2019-10-13,Julian Casablancas + The Voidz,,58
2019-10-13,Sublime,,57
2019-10-13,Daft Punk,,56
2019-10-13,The Last Shadow Puppets,,56
2019-10-13,The Weeknd,,56
2019-10-13,XXXTentacion,,53
2019-10-13,Eminem,,51
2019-10-13,Kings of Leon,,48
2019-10-13,Pink Floyd,,47
2019-10-13,Portugal. The Man,,44
2019-10-13,The 1975,,40
2019-10-13,G-Eazy,,38
2019-10-13,Green Day,,37
2019-10-13,Thrupence,,37
2019-10-13,A$AP Rocky,,36
2019-10-13,Foster the People,,36
2019-10-13,Modest Mouse,,36
2019-10-13,Train,,36
2019-10-13,Kodaline,,34
2019-10-13,Sum 41,,34
2019-10-13,Linkin Park,,33
2019-10-13,The Kooks,,33
2019-10-13,Foo Fighters,,31
2019-10-13,alt-J,,29
2019-10-13,Deep Purple,,28
2019-10-13,Gotye,,28
2019-10-14,The Strokes,,417
2019-10-14,Twenty One Pilots,,372
2019-10-14,Kendrick Lamar,,337
2019-10-14,Kanye West,,302
2019-10-14,Arctic Monkeys,,229
2019-10-14,Tame Impala,,196
2019-10-14,The Shins,,190
2019-10-14,Cage the Elephant,,160
2019-10-14,Red Hot Chili Peppers,,134
2019-10-14,Milky Chance,,124
2019-10-14,Post Malone,,98
2019-10-14,Daniel Pemberton,,94
2019-10-14,The Lumineers,,94
2019-10-14,Billie Eilish,,87
2019-10-14,Cigarettes After Sex,,82
2019-10-14,The Rolling Stones,,80
2019-10-14,The Black Keys,,77
2019-10-14,The Killers,,74
2019-10-14,MGMT,,73
2019-10-14,Childish Gambino,,72
2019-10-14,Gorillaz,,67
2019-10-14,Vance Joy,,65
2019-10-14,The Neighbourhood,,63
2019-10-14,Imagine Dragons,,62
2019-10-14,Julian Casablancas + The Voidz,,58
2019-10-14,Daft Punk,,57
2019-10-14,Sublime,,57
2019-10-14,The Weeknd,,57
2019-10-14,The Last Shadow Puppets,,56
2019-10-14,Eminem,,53
2019-10-14,XXXTentacion,,53
2019-10-14,Kings of Leon,,48
2019-10-14,Pink Floyd,,47
2019-10-14,Portugal. The Man,,44
2019-10-14,Deep Purple,,43
2019-10-14,The 1975,,40
2019-10-14,Foster the People,,38
2019-10-14,G-Eazy,,38
2019-10-14,Green Day,,37
2019-10-14,Thrupence,,37
2019-10-14,A$AP Rocky,,36
2019-10-14,Modest Mouse,,36
2019-10-14,Train,,36
2019-10-14,Kodaline,,34
2019-10-14,Linkin Park,,34
2019-10-14,Sum 41,,34
2019-10-14,The Kooks,,33
2019-10-14,Foo Fighters,,31
2019-10-14,alt-J,,30
2019-10-14,Gotye,,28
2019-10-15,The Strokes,,426
2019-10-15,Twenty One Pilots,,376
2019-10-15,Kendrick Lamar,,354
2019-10-15,Kanye West,,316
2019-10-15,Arctic Monkeys,,231
2019-10-15,Tame Impala,,209
2019-10-15,The Shins,,191
2019-10-15,Cage the Elephant,,160
2019-10-15,Red Hot Chili Peppers,,141
2019-10-15,Milky Chance,,124
2019-10-15,Post Malone,,98
2019-10-15,Daniel Pemberton,,94
2019-10-15,The Lumineers,,94
2019-10-15,Billie Eilish,,88
2019-10-15,Cigarettes After Sex,,82
2019-10-15,The Rolling Stones,,80
2019-10-15,The Black Keys,,77
2019-10-15,The Killers,,76
2019-10-15,MGMT,,74
2019-10-15,Childish Gambino,,72
2019-10-15,Gorillaz,,69
2019-10-15,Vance Joy,,65
2019-10-15,The Neighbourhood,,64
2019-10-15,Imagine Dragons,,62
2019-10-15,Daft Punk,,61
2019-10-15,The Weeknd,,59
2019-10-15,Julian Casablancas + The Voidz,,58
2019-10-15,Sublime,,57
2019-10-15,The Last Shadow Puppets,,56
2019-10-15,Eminem,,53
2019-10-15,XXXTentacion,,53
2019-10-15,Kings of Leon,,50
2019-10-15,Pink Floyd,,47
2019-10-15,Portugal. The Man,,44
2019-10-15,Deep Purple,,43
2019-10-15,Foster the People,,40
2019-10-15,The 1975,,40
2019-10-15,G-Eazy,,38
2019-10-15,A$AP Rocky,,37
2019-10-15,Green Day,,37
2019-10-15,Modest Mouse,,37
2019-10-15,Thrupence,,37
2019-10-15,Train,,36
2019-10-15,Linkin Park,,35
2019-10-15,Kodaline,,34
2019-10-15,Sum 41,,34
2019-10-15,The Kooks,,33
2019-10-15,alt-J,,31
2019-10-15,Foo Fighters,,31
2019-10-15,Gotye,,28
2019-10-16,The Strokes,,432
2019-10-16,Kendrick Lamar,,379
2019-10-16,Twenty One Pilots,,376
2019-10-16,Kanye West,,333
2019-10-16,Arctic Monkeys,,231
2019-10-16,Tame Impala,,221
2019-10-16,The Shins,,191
2019-10-16,Cage the Elephant,,160
2019-10-16,Red Hot Chili Peppers,,142
2019-10-16,Milky Chance,,124
2019-10-16,Post Malone,,111
2019-10-16,Daniel Pemberton,,94
2019-10-16,The Lumineers,,94
2019-10-16,Billie Eilish,,88
2019-10-16,Cigarettes After Sex,,82
2019-10-16,The Killers,,80
2019-10-16,The Rolling Stones,,80
2019-10-16,The Black Keys,,77
2019-10-16,Childish Gambino,,76
2019-10-16,MGMT,,75
2019-10-16,Gorillaz,,69
2019-10-16,Vance Joy,,65
2019-10-16,Daft Punk,,64
2019-10-16,The Neighbourhood,,64
2019-10-16,Imagine Dragons,,62
2019-10-16,The Weeknd,,61
2019-10-16,Julian Casablancas + The Voidz,,58
2019-10-16,Sublime,,57
2019-10-16,The Last Shadow Puppets,,56
2019-10-16,Eminem,,53
2019-10-16,XXXTentacion,,53
2019-10-16,Kings of Leon,,51
2019-10-16,Kodaline,,48
2019-10-16,Pink Floyd,,47
2019-10-16,Portugal. The Man,,44
2019-10-16,Deep Purple,,43
2019-10-16,Foster the People,,41
2019-10-16,A$AP Rocky,,40
2019-10-16,The 1975,,40
2019-10-16,Modest Mouse,,39
2019-10-16,G-Eazy,,38
2019-10-16,Green Day,,37
2019-10-16,Thrupence,,37
2019-10-16,Train,,36
2019-10-16,Linkin Park,,35
2019-10-16,Sum 41,,34
2019-10-16,Philip Glass,,33
2019-10-16,The Kooks,,33
2019-10-16,alt-J,,31
2019-10-16,Foo Fighters,,31
2019-10-17,The Strokes,,436
2019-10-17,Kendrick Lamar,,395
2019-10-17,Twenty One Pilots,,376
2019-10-17,Kanye West,,334
2019-10-17,Tame Impala,,235
2019-10-17,Arctic Monkeys,,232
2019-10-17,The Shins,,200
2019-10-17,Cage the Elephant,,160
2019-10-17,Red Hot Chili Peppers,,143
2019-10-17,Milky Chance,,125
2019-10-17,Post Malone,,112
2019-10-17,Daniel Pemberton,,94
2019-10-17,The Lumineers,,94
2019-10-17,Billie Eilish,,89
2019-10-17,Cigarettes After Sex,,82
2019-10-17,The Killers,,81
2019-10-17,The Rolling Stones,,80
2019-10-17,MGMT,,78
2019-10-17,Childish Gambino,,77
2019-10-17,The Black Keys,,77
2019-10-17,Gorillaz,,70
2019-10-17,Daft Punk,,68
2019-10-17,Vance Joy,,65
2019-10-17,The Neighbourhood,,64
2019-10-17,The Weeknd,,63
2019-10-17,Imagine Dragons,,62
2019-10-17,Julian Casablancas + The Voidz,,58
2019-10-17,Sublime,,57
2019-10-17,The Last Shadow Puppets,,56
2019-10-17,Eminem,,55
2019-10-17,XXXTentacion,,53
2019-10-17,Kings of Leon,,52
2019-10-17,Kodaline,,48
2019-10-17,Pink Floyd,,47
2019-10-17,Portugal. The Man,,44
2019-10-17,Deep Purple,,43
2019-10-17,A$AP Rocky,,42
2019-10-17,Foster the People,,42
2019-10-17,Modest Mouse,,40
2019-10-17,The 1975,,40
2019-10-17,G-Eazy,,38
2019-10-17,Green Day,,37
2019-10-17,Thrupence,,37
2019-10-17,Train,,36
2019-10-17,Linkin Park,,35
2019-10-17,Sum 41,,34
2019-10-17,Philip Glass,,33
2019-10-17,The Kooks,,33
2019-10-17,alt-J,,32
2019-10-17,Foo Fighters,,31
2019-10-18,The Strokes,,437
2019-10-18,Kendrick Lamar,,405
2019-10-18,Twenty One Pilots,,377
2019-10-18,Kanye West,,339
2019-10-18,Tame Impala,,243
2019-10-18,Arctic Monkeys,,233
2019-10-18,The Shins,,200
2019-10-18,Cage the Elephant,,160
2019-10-18,Red Hot Chili Peppers,,143
2019-10-18,Milky Chance,,125
2019-10-18,Post Malone,,113
2019-10-18,Daniel Pemberton,,94
2019-10-18,The Lumineers,,94
2019-10-18,Billie Eilish,,90
2019-10-18,The Killers,,84
2019-10-18,Cigarettes After Sex,,83
2019-10-18,The Rolling Stones,,80
2019-10-18,MGMT,,79
2019-10-18,Childish Gambino,,77
2019-10-18,The Black Keys,,77
2019-10-18,Gorillaz,,72
2019-10-18,Daft Punk,,70
2019-10-18,The Weeknd,,65
2019-10-18,Vance Joy,,65
2019-10-18,The Neighbourhood,,64
2019-10-18,Imagine Dragons,,62
2019-10-18,Eminem,,61
2019-10-18,Julian Casablancas + The Voidz,,58
2019-10-18,Sublime,,57
2019-10-18,The Last Shadow Puppets,,56
2019-10-18,Kings of Leon,,53
2019-10-18,XXXTentacion,,53
2019-10-18,Kodaline,,48
2019-10-18,Pink Floyd,,47
2019-10-18,Portugal. The Man,,44
2019-10-18,A$AP Rocky,,43
2019-10-18,Deep Purple,,43
2019-10-18,Foster the People,,43
2019-10-18,Modest Mouse,,41
2019-10-18,The 1975,,40
2019-10-18,G-Eazy,,39
2019-10-18,Green Day,,37
2019-10-18,Thrupence,,37
2019-10-18,Train,,36
2019-10-18,Linkin Park,,35
2019-10-18,Sum 41,,34
2019-10-18,Philip Glass,,33
2019-10-18,The Kooks,,33
2019-10-18,alt-J,,32
2019-10-18,Foo Fighters,,32
2019-10-19,The Strokes,,446
2019-10-19,Kendrick Lamar,,429
2019-10-19,Twenty One Pilots,,377
2019-10-19,Kanye West,,363
2019-10-19,Tame Impala,,266
2019-10-19,Arctic Monkeys,,235
2019-10-19,The Shins,,201
2019-10-19,Cage the Elephant,,161
2019-10-19,Red Hot Chili Peppers,,144
2019-10-19,Milky Chance,,125
2019-10-19,Post Malone,,114
2019-10-19,Daniel Pemberton,,94
2019-10-19,The Lumineers,,94
2019-10-19,Billie Eilish,,91
2019-10-19,The Rolling Stones,,91
2019-10-19,The Killers,,87
2019-10-19,Cigarettes After Sex,,83
2019-10-19,MGMT,,83
2019-10-19,Childish Gambino,,79
2019-10-19,The Black Keys,,77
2019-10-19,Daft Punk,,73
2019-10-19,Gorillaz,,73
2019-10-19,The Weeknd,,68
2019-10-19,Vance Joy,,68
2019-10-19,Eminem,,64
2019-10-19,The Neighbourhood,,64
2019-10-19,Imagine Dragons,,62
2019-10-19,Julian Casablancas + The Voidz,,58
2019-10-19,Sublime,,57
2019-10-19,The Last Shadow Puppets,,56
2019-10-19,Kings of Leon,,54
2019-10-19,Pink Floyd,,53
2019-10-19,XXXTentacion,,53
2019-10-19,Kodaline,,48
2019-10-19,A$AP Rocky,,45
2019-10-19,Foster the People,,45
2019-10-19,Modest Mouse,,44
2019-10-19,Portugal. The Man,,44
2019-10-19,Deep Purple,,43
2019-10-19,Philip Glass,,43
2019-10-19,The 1975,,40
2019-10-19,G-Eazy,,39
2019-10-19,Green Day,,38
2019-10-19,Thrupence,,37
2019-10-19,Train,,36
2019-10-19,Linkin Park,,35
2019-10-19,Sum 41,,34
2019-10-19,Foo Fighters,,33
2019-10-19,The Kooks,,33
2019-10-19,alt-J,,32
2019-10-20,Kendrick Lamar,,456
2019-10-20,The Strokes,,453
2019-10-20,Kanye West,,395
2019-10-20,Twenty One Pilots,,380
2019-10-20,Tame Impala,,286
2019-10-20,Arctic Monkeys,,240
2019-10-20,The Shins,,202
2019-10-20,Cage the Elephant,,161
2019-10-20,Red Hot Chili Peppers,,144
2019-10-20,Milky Chance,,125
2019-10-20,Post Malone,,114
2019-10-20,Daniel Pemberton,,94
2019-10-20,The Lumineers,,94
2019-10-20,The Killers,,92
2019-10-20,Billie Eilish,,91
2019-10-20,The Rolling Stones,,91
2019-10-20,MGMT,,88
2019-10-20,Cigarettes After Sex,,83
2019-10-20,Childish Gambino,,82
2019-10-20,Gorillaz,,78
2019-10-20,Daft Punk,,77
2019-10-20,The Black Keys,,77
2019-10-20,The Weeknd,,74
2019-10-20,Vance Joy,,69
2019-10-20,Eminem,,65
2019-10-20,The Neighbourhood,,64
2019-10-20,Imagine Dragons,,62
2019-10-20,Pink Floyd,,61
2019-10-20,Julian Casablancas + The Voidz,,58
2019-10-20,Sublime,,57
2019-10-20,The Last Shadow Puppets,,56
2019-10-20,Kings of Leon,,54
2019-10-20,XXXTentacion,,53
2019-10-20,A$AP Rocky,,50
2019-10-20,Foster the People,,49
2019-10-20,Kodaline,,48
2019-10-20,Portugal. The Man,,45
2019-10-20,Modest Mouse,,44
2019-10-20,Deep Purple,,43
2019-10-20,Philip Glass,,43
2019-10-20,The 1975,,40
2019-10-20,G-Eazy,,39
2019-10-20,alt-J,,38
2019-10-20,Green Day,,38
2019-10-20,Thrupence,,37
2019-10-20,Train,,36
2019-10-20,Linkin Park,,35
2019-10-20,Sum 41,,34
2019-10-20,The Kooks,,34
2019-10-20,Foo Fighters,,33
2019-10-21,Kendrick Lamar,,470
2019-10-21,The Strokes,,453
2019-10-21,Kanye West,,407
2019-10-21,Twenty One Pilots,,380
2019-10-21,Tame Impala,,300
2019-10-21,Arctic Monkeys,,240
2019-10-21,The Shins,,206
2019-10-21,Cage the Elephant,,161
2019-10-21,Red Hot Chili Peppers,,144
2019-10-21,Milky Chance,,125
2019-10-21,Post Malone,,114
2019-10-21,Daniel Pemberton,,94
2019-10-21,The Killers,,94
2019-10-21,The Lumineers,,94
2019-10-21,MGMT,,92
2019-10-21,Billie Eilish,,91
2019-10-21,The Rolling Stones,,91
2019-10-21,Cigarettes After Sex,,83
2019-10-21,Childish Gambino,,82
2019-10-21,Daft Punk,,82
2019-10-21,Gorillaz,,78
2019-10-21,The Black Keys,,77
2019-10-21,The Weeknd,,75
2019-10-21,Vance Joy,,69
2019-10-21,Eminem,,66
2019-10-21,The Neighbourhood,,64
2019-10-21,Imagine Dragons,,62
2019-10-21,Pink Floyd,,61
2019-10-21,Julian Casablancas + The Voidz,,58
2019-10-21,Sublime,,57
2019-10-21,The Last Shadow Puppets,,56
2019-10-21,Kings of Leon,,55
2019-10-21,XXXTentacion,,53
2019-10-21,A$AP Rocky,,52
2019-10-21,Foster the People,,49
2019-10-21,Kodaline,,48
2019-10-21,Portugal. The Man,,45
2019-10-21,Modest Mouse,,44
2019-10-21,Deep Purple,,43
2019-10-21,Philip Glass,,43
2019-10-21,alt-J,,40
2019-10-21,The 1975,,40
2019-10-21,G-Eazy,,39
2019-10-21,Green Day,,38
2019-10-21,Thrupence,,37
2019-10-21,Train,,36
2019-10-21,Linkin Park,,35
2019-10-21,Sum 41,,34
2019-10-21,The Kooks,,34
2019-10-21,Foo Fighters,,33
2019-10-22,Kendrick Lamar,,491
2019-10-22,The Strokes,,455
2019-10-22,Kanye West,,424
2019-10-22,Twenty One Pilots,,380
2019-10-22,Tame Impala,,318
2019-10-22,Arctic Monkeys,,246
2019-10-22,The Shins,,206
2019-10-22,Cage the Elephant,,161
2019-10-22,Red Hot Chili Peppers,,145
2019-10-22,Milky Chance,,125
2019-10-22,Post Malone,,114
2019-10-22,The Killers,,99
2019-10-22,MGMT,,95
2019-10-22,Daniel Pemberton,,94
2019-10-22,The Lumineers,,94
2019-10-22,Billie Eilish,,92
2019-10-22,The Rolling Stones,,91
2019-10-22,Daft Punk,,89
2019-10-22,Cigarettes After Sex,,85
2019-10-22,Childish Gambino,,82
